# step  beta  Energy
52077  1.500000  -4900.832587
52078  1.500000  -4902.169962
52079  1.500000  -4902.169962
52080  1.500000  -4902.169962
52081  1.500000  -4902.169962
52082  1.500000  -4902.335087
52083  1.500000  -4902.335087
52084  1.500000  -4901.624714
52085  1.500000  -4901.624714
52086  1.500000  -4901.624714
52087  1.500000  -4901.624714
52088  1.500000  -4901.624714
52089  1.500000  -4901.596938
52090  1.500000  -4901.596938
52091  1.500000  -4901.596938
52092  1.500000  -4901.673343
52093  1.500000  -4901.673343
52094  1.500000  -4900.933382
52095  1.500000  -4901.550506
52096  1.500000  -4900.635956
52097  1.500000  -4901.254263
52098  1.500000  -4901.254263
52099  1.500000  -4901.606318
52100  1.500000  -4901.606318
52101  1.500000  -4901.606318
52102  1.500000  -4901.490054
52103  1.500000  -4901.171803
52104  1.500000  -4901.814504
52105  1.500000  -4901.814504
52106  1.500000  -4901.814504
52107  1.500000  -4901.814504
52108  1.500000  -4902.763578
52109  1.500000  -4902.744208
52110  1.500000  -4902.744208
52111  1.500000  -4902.744208
52112  1.500000  -4902.744208
52113  1.500000  -4902.744208
52114  1.500000  -4902.744208
52115  1.500000  -4902.004392
52116  1.500000  -4902.004392
52117  1.500000  -4902.004392
52118  1.500000  -4902.004392
52119  1.500000  -4902.150795
52120  1.500000  -4902.150795
52121  1.500000  -4902.150795
52122  1.500000  -4902.150795
52123  1.500000  -4902.150795
52124  1.500000  -4902.150795
52125  1.500000  -4902.150795
52126  1.500000  -4902.156069
52127  1.500000  -4902.156069
52128  1.500000  -4902.156069
52129  1.500000  -4902.691233
52130  1.500000  -4902.691233
52131  1.500000  -4904.522476
52132  1.500000  -4904.522476
52133  1.500000  -4903.862458
52134  1.500000  -4904.410268
52135  1.500000  -4904.410268
52136  1.500000  -4904.410268
52137  1.500000  -4904.410268
52138  1.500000  -4904.410268
52139  1.500000  -4904.410268
52140  1.500000  -4904.410268
52141  1.500000  -4905.343230
52142  1.500000  -4905.343230
52143  1.500000  -4905.343230
52144  1.500000  -4905.343230
52145  1.500000  -4905.343230
52146  1.500000  -4905.271642
52147  1.500000  -4905.271642
52148  1.500000  -4905.271642
52149  1.500000  -4905.271642
52150  1.500000  -4905.274373
52151  1.500000  -4906.671483
52152  1.500000  -4906.605923
52153  1.500000  -4906.605923
52154  1.500000  -4906.605923
52155  1.500000  -4906.605923
52156  1.500000  -4906.250559
52157  1.500000  -4906.250559
52158  1.500000  -4906.250559
52159  1.500000  -4906.250559
52160  1.500000  -4906.694804
52161  1.500000  -4905.749178
52162  1.500000  -4905.749178
52163  1.500000  -4905.749178
52164  1.500000  -4905.749178
52165  1.500000  -4905.749178
52166  1.500000  -4905.749178
52167  1.500000  -4905.749178
52168  1.500000  -4905.749178
52169  1.500000  -4905.749178
52170  1.500000  -4905.576303
52171  1.500000  -4904.688578
52172  1.500000  -4904.124048
52173  1.500000  -4904.531026
52174  1.500000  -4904.531026
52175  1.500000  -4904.947186
52176  1.500000  -4904.947186
52177  1.500000  -4904.947186
52178  1.500000  -4904.947186
52179  1.500000  -4904.947186
52180  1.500000  -4905.746884
52181  1.500000  -4905.746884
52182  1.500000  -4905.746884
52183  1.500000  -4905.746884
52184  1.500000  -4906.060697
52185  1.500000  -4906.060697
52186  1.500000  -4906.060697
52187  1.500000  -4906.972915
52188  1.500000  -4906.972915
52189  1.500000  -4906.972915
52190  1.500000  -4906.949527
52191  1.500000  -4906.949527
52192  1.500000  -4906.949527
52193  1.500000  -4906.949527
52194  1.500000  -4907.043972
52195  1.500000  -4907.043972
52196  1.500000  -4907.043972
52197  1.500000  -4906.292010
52198  1.500000  -4906.286980
52199  1.500000  -4906.181732
52200  1.500000  -4906.294022
52201  1.500000  -4906.294022
52202  1.500000  -4906.294022
52203  1.500000  -4906.294022
52204  1.500000  -4906.294022
52205  1.500000  -4906.294022
52206  1.500000  -4906.294022
52207  1.500000  -4906.294022
52208  1.500000  -4906.148255
52209  1.500000  -4906.148255
52210  1.500000  -4907.761928
52211  1.500000  -4908.398118
52212  1.500000  -4908.398118
52213  1.500000  -4908.301725
52214  1.500000  -4908.301725
52215  1.500000  -4908.962404
52216  1.500000  -4909.649641
52217  1.500000  -4909.649641
52218  1.500000  -4910.061807
52219  1.500000  -4910.061807
52220  1.500000  -4910.061807
52221  1.500000  -4909.967711
52222  1.500000  -4909.967711
52223  1.500000  -4911.011086
52224  1.500000  -4910.926052
52225  1.500000  -4910.926052
52226  1.500000  -4910.305803
52227  1.500000  -4910.305803
52228  1.500000  -4910.305803
52229  1.500000  -4910.075000
52230  1.500000  -4910.075000
52231  1.500000  -4910.075000
52232  1.500000  -4910.075000
52233  1.500000  -4910.075000
52234  1.500000  -4910.075000
52235  1.500000  -4910.075000
52236  1.500000  -4910.075000
52237  1.500000  -4910.075000
52238  1.500000  -4910.075000
52239  1.500000  -4910.075000
52240  1.500000  -4910.075000
52241  1.500000  -4910.075000
52242  1.500000  -4910.075000
52243  1.500000  -4911.852329
52244  1.500000  -4911.852329
52245  1.500000  -4911.852329
52246  1.500000  -4911.647635
52247  1.500000  -4912.708168
52248  1.500000  -4912.578982
52249  1.500000  -4915.774277
52250  1.500000  -4915.774277
52251  1.500000  -4915.774277
52252  1.500000  -4916.177777
52253  1.500000  -4915.955037
52254  1.500000  -4915.955037
52255  1.500000  -4915.955037
52256  1.500000  -4915.955037
52257  1.500000  -4915.955037
52258  1.500000  -4916.194912
52259  1.500000  -4916.194912
52260  1.500000  -4916.194912
52261  1.500000  -4916.583497
52262  1.500000  -4917.144825
52263  1.500000  -4917.178629
52264  1.500000  -4917.178629
52265  1.500000  -4917.178629
52266  1.500000  -4916.938815
52267  1.500000  -4916.938815
52268  1.500000  -4914.807993
52269  1.500000  -4914.589571
52270  1.500000  -4914.835509
52271  1.500000  -4915.146093
52272  1.500000  -4915.146093
52273  1.500000  -4915.146093
52274  1.500000  -4915.011441
52275  1.500000  -4917.090538
52276  1.500000  -4917.643794
52277  1.500000  -4917.643794
52278  1.500000  -4917.643794
52279  1.500000  -4917.643794
52280  1.500000  -4917.643794
52281  1.500000  -4917.822584
52282  1.500000  -4918.250791
52283  1.500000  -4918.250791
52284  1.500000  -4918.250791
52285  1.500000  -4918.250791
52286  1.500000  -4918.346158
52287  1.500000  -4918.657874
52288  1.500000  -4918.938413
52289  1.500000  -4918.938413
52290  1.500000  -4918.938413
52291  1.500000  -4918.938413
52292  1.500000  -4918.938413
52293  1.500000  -4918.938413
52294  1.500000  -4918.647808
52295  1.500000  -4918.647808
52296  1.500000  -4917.773506
52297  1.500000  -4917.773506
52298  1.500000  -4917.658465
52299  1.500000  -4917.110743
52300  1.500000  -4917.547037
52301  1.500000  -4917.508379
52302  1.500000  -4917.305337
52303  1.500000  -4917.305337
52304  1.500000  -4917.463709
52305  1.500000  -4918.285261
52306  1.500000  -4918.285261
52307  1.500000  -4918.660723
52308  1.500000  -4918.660723
52309  1.500000  -4918.492553
52310  1.500000  -4918.966815
52311  1.500000  -4918.966815
52312  1.500000  -4918.966815
52313  1.500000  -4917.164721
52314  1.500000  -4917.510210
52315  1.500000  -4917.510210
52316  1.500000  -4917.510210
52317  1.500000  -4917.510210
52318  1.500000  -4917.510210
52319  1.500000  -4917.510210
52320  1.500000  -4917.510210
52321  1.500000  -4916.940412
52322  1.500000  -4917.505077
52323  1.500000  -4917.261068
52324  1.500000  -4917.261068
52325  1.500000  -4917.261068
52326  1.500000  -4917.824720
52327  1.500000  -4918.480877
52328  1.500000  -4918.551239
52329  1.500000  -4918.551239
52330  1.500000  -4918.551239
52331  1.500000  -4918.551239
52332  1.500000  -4919.580659
52333  1.500000  -4920.163816
52334  1.500000  -4920.163816
52335  1.500000  -4920.163816
52336  1.500000  -4920.163816
52337  1.500000  -4919.324390
52338  1.500000  -4919.710326
52339  1.500000  -4921.499201
52340  1.500000  -4921.499201
52341  1.500000  -4921.499201
52342  1.500000  -4921.499201
52343  1.500000  -4921.499201
52344  1.500000  -4921.499201
52345  1.500000  -4921.499201
52346  1.500000  -4921.476593
52347  1.500000  -4921.476593
52348  1.500000  -4922.141202
52349  1.500000  -4922.141202
52350  1.500000  -4922.141202
52351  1.500000  -4922.141202
52352  1.500000  -4922.141202
52353  1.500000  -4922.141202
52354  1.500000  -4923.172035
52355  1.500000  -4923.438479
52356  1.500000  -4923.608287
52357  1.500000  -4923.860682
52358  1.500000  -4923.860682
52359  1.500000  -4923.860682
52360  1.500000  -4923.614538
52361  1.500000  -4923.019941
52362  1.500000  -4923.019941
52363  1.500000  -4923.019941
52364  1.500000  -4923.019941
52365  1.500000  -4923.019941
52366  1.500000  -4922.992900
52367  1.500000  -4922.724845
52368  1.500000  -4922.724845
52369  1.500000  -4922.663278
52370  1.500000  -4921.479134
52371  1.500000  -4921.933256
52372  1.500000  -4922.289236
52373  1.500000  -4921.593714
52374  1.500000  -4921.670465
52375  1.500000  -4921.670465
52376  1.500000  -4919.660738
52377  1.500000  -4919.660738
52378  1.500000  -4919.660738
52379  1.500000  -4919.660738
52380  1.500000  -4919.660738
52381  1.500000  -4919.660738
52382  1.500000  -4920.669688
52383  1.500000  -4920.669688
52384  1.500000  -4920.669688
52385  1.500000  -4921.374355
52386  1.500000  -4921.374355
52387  1.500000  -4923.218773
52388  1.500000  -4923.218773
52389  1.500000  -4923.218773
52390  1.500000  -4923.056962
52391  1.500000  -4923.056962
52392  1.500000  -4923.056962
52393  1.500000  -4923.056962
52394  1.500000  -4923.056962
52395  1.500000  -4923.056962
52396  1.500000  -4923.056962
52397  1.500000  -4923.820954
52398  1.500000  -4923.820954
52399  1.500000  -4924.941062
52400  1.500000  -4925.335083
52401  1.500000  -4925.335083
52402  1.500000  -4925.335083
52403  1.500000  -4925.793018
52404  1.500000  -4925.793018
52405  1.500000  -4926.097739
52406  1.500000  -4926.097739
52407  1.500000  -4926.097739
52408  1.500000  -4926.097739
52409  1.500000  -4926.374890
52410  1.500000  -4925.992488
52411  1.500000  -4925.992488
52412  1.500000  -4925.370283
52413  1.500000  -4924.848737
52414  1.500000  -4924.848737
52415  1.500000  -4924.848737
52416  1.500000  -4924.848737
52417  1.500000  -4924.849099
52418  1.500000  -4924.849099
52419  1.500000  -4924.849099
52420  1.500000  -4924.849099
52421  1.500000  -4925.152079
52422  1.500000  -4925.152079
52423  1.500000  -4925.152079
52424  1.500000  -4925.152079
52425  1.500000  -4925.779425
52426  1.500000  -4925.869604
52427  1.500000  -4925.869604
52428  1.500000  -4925.869604
52429  1.500000  -4925.869604
52430  1.500000  -4925.869604
52431  1.500000  -4925.869604
52432  1.500000  -4926.565644
52433  1.500000  -4926.615759
52434  1.500000  -4926.615759
52435  1.500000  -4927.499454
52436  1.500000  -4927.499454
52437  1.500000  -4927.499454
52438  1.500000  -4927.532650
52439  1.500000  -4927.532650
52440  1.500000  -4927.532650
52441  1.500000  -4928.182109
52442  1.500000  -4928.739417
52443  1.500000  -4928.951352
52444  1.500000  -4928.951352
52445  1.500000  -4928.948341
52446  1.500000  -4928.948341
52447  1.500000  -4928.948341
52448  1.500000  -4928.475105
52449  1.500000  -4928.475105
52450  1.500000  -4928.475105
52451  1.500000  -4928.475105
52452  1.500000  -4928.475105
52453  1.500000  -4928.475105
52454  1.500000  -4928.475105
52455  1.500000  -4928.223248
52456  1.500000  -4928.223248
52457  1.500000  -4931.432968
52458  1.500000  -4931.432968
52459  1.500000  -4930.398759
52460  1.500000  -4930.398759
52461  1.500000  -4929.766615
52462  1.500000  -4929.766615
52463  1.500000  -4929.388499
52464  1.500000  -4928.841166
52465  1.500000  -4928.841166
52466  1.500000  -4928.841166
52467  1.500000  -4928.841166
52468  1.500000  -4928.643331
52469  1.500000  -4928.643331
52470  1.500000  -4927.700537
52471  1.500000  -4927.700537
52472  1.500000  -4927.700537
52473  1.500000  -4927.815029
52474  1.500000  -4927.643756
52475  1.500000  -4927.652387
52476  1.500000  -4927.652387
52477  1.500000  -4927.652387
52478  1.500000  -4927.652387
52479  1.500000  -4927.652387
52480  1.500000  -4927.652387
52481  1.500000  -4927.154215
52482  1.500000  -4927.154215
52483  1.500000  -4926.122433
52484  1.500000  -4926.122433
52485  1.500000  -4926.122433
52486  1.500000  -4927.454365
52487  1.500000  -4927.171784
52488  1.500000  -4926.956895
52489  1.500000  -4927.102325
52490  1.500000  -4927.102325
52491  1.500000  -4927.102325
52492  1.500000  -4927.102325
52493  1.500000  -4927.102325
52494  1.500000  -4927.102325
52495  1.500000  -4927.102325
52496  1.500000  -4927.102325
52497  1.500000  -4927.141709
52498  1.500000  -4927.285654
52499  1.500000  -4927.442054
52500  1.500000  -4927.960081
52501  1.500000  -4927.960081
52502  1.500000  -4927.960081
52503  1.500000  -4928.262907
52504  1.500000  -4928.593313
52505  1.500000  -4927.971926
52506  1.500000  -4927.971926
52507  1.500000  -4927.377355
52508  1.500000  -4927.377355
52509  1.500000  -4927.377355
52510  1.500000  -4927.377355
52511  1.500000  -4927.377355
52512  1.500000  -4928.174855
52513  1.500000  -4927.872184
52514  1.500000  -4927.872184
52515  1.500000  -4927.872184
52516  1.500000  -4927.872184
52517  1.500000  -4927.872184
52518  1.500000  -4927.872184
52519  1.500000  -4927.872184
52520  1.500000  -4927.872184
52521  1.500000  -4927.872184
52522  1.500000  -4927.288580
52523  1.500000  -4927.288580
52524  1.500000  -4927.378336
52525  1.500000  -4927.378336
52526  1.500000  -4927.415689
52527  1.500000  -4927.415689
52528  1.500000  -4927.415689
52529  1.500000  -4927.415689
52530  1.500000  -4927.415689
52531  1.500000  -4928.523476
52532  1.500000  -4928.523476
52533  1.500000  -4928.062052
52534  1.500000  -4927.735584
52535  1.500000  -4925.946088
52536  1.500000  -4925.946088
52537  1.500000  -4925.944385
52538  1.500000  -4927.172438
52539  1.500000  -4927.172438
52540  1.500000  -4927.172438
52541  1.500000  -4927.172438
52542  1.500000  -4927.172438
52543  1.500000  -4927.134811
52544  1.500000  -4927.134811
52545  1.500000  -4927.134811
52546  1.500000  -4926.649638
52547  1.500000  -4926.548514
52548  1.500000  -4926.548514
52549  1.500000  -4926.548514
52550  1.500000  -4925.427787
52551  1.500000  -4926.022579
52552  1.500000  -4926.022579
52553  1.500000  -4926.022579
52554  1.500000  -4926.022579
52555  1.500000  -4926.022579
52556  1.500000  -4926.022579
52557  1.500000  -4926.022579
52558  1.500000  -4926.022579
52559  1.500000  -4926.022579
52560  1.500000  -4926.093729
52561  1.500000  -4925.912205
52562  1.500000  -4925.647139
52563  1.500000  -4925.647139
52564  1.500000  -4925.792238
52565  1.500000  -4924.645036
52566  1.500000  -4924.645036
52567  1.500000  -4924.645036
52568  1.500000  -4924.645036
52569  1.500000  -4924.645036
52570  1.500000  -4924.896396
52571  1.500000  -4924.896396
52572  1.500000  -4924.635236
52573  1.500000  -4924.483958
52574  1.500000  -4924.734555
52575  1.500000  -4924.734555
52576  1.500000  -4924.734555
52577  1.500000  -4924.804539
52578  1.500000  -4924.125884
52579  1.500000  -4924.125884
52580  1.500000  -4924.125884
52581  1.500000  -4924.065435
52582  1.500000  -4924.022328
52583  1.500000  -4924.022328
52584  1.500000  -4924.022328
52585  1.500000  -4924.022328
52586  1.500000  -4923.661655
52587  1.500000  -4923.661655
52588  1.500000  -4924.783408
52589  1.500000  -4925.575809
52590  1.500000  -4925.688101
52591  1.500000  -4925.688101
52592  1.500000  -4925.492996
52593  1.500000  -4925.492996
52594  1.500000  -4925.492996
52595  1.500000  -4925.492996
52596  1.500000  -4925.940404
52597  1.500000  -4925.940404
52598  1.500000  -4926.020531
52599  1.500000  -4926.020531
52600  1.500000  -4926.252975
52601  1.500000  -4926.252975
52602  1.500000  -4925.531524
52603  1.500000  -4925.333947
52604  1.500000  -4925.333947
52605  1.500000  -4925.333947
52606  1.500000  -4925.333947
52607  1.500000  -4925.333947
52608  1.500000  -4925.466611
52609  1.500000  -4925.466611
52610  1.500000  -4925.466611
52611  1.500000  -4925.466611
52612  1.500000  -4925.922135
52613  1.500000  -4926.020819
52614  1.500000  -4926.020819
52615  1.500000  -4925.727608
52616  1.500000  -4925.727608
52617  1.500000  -4925.727608
52618  1.500000  -4926.355986
52619  1.500000  -4926.355986
52620  1.500000  -4926.553884
52621  1.500000  -4926.553884
52622  1.500000  -4926.465987
52623  1.500000  -4927.296760
52624  1.500000  -4926.488777
52625  1.500000  -4926.488777
52626  1.500000  -4926.488777
52627  1.500000  -4926.488777
52628  1.500000  -4926.488777
52629  1.500000  -4926.488777
52630  1.500000  -4926.488777
52631  1.500000  -4926.488777
52632  1.500000  -4926.488777
52633  1.500000  -4927.541445
52634  1.500000  -4927.541445
52635  1.500000  -4927.852840
52636  1.500000  -4929.130279
52637  1.500000  -4928.678870
52638  1.500000  -4928.678870
52639  1.500000  -4928.137437
52640  1.500000  -4928.107974
52641  1.500000  -4927.426201
52642  1.500000  -4927.426201
52643  1.500000  -4927.156223
52644  1.500000  -4927.156223
